Date,AQI,Category,city_ascii,state_id,state_name
2014-10-17,881,Hazardous,Phoenix,AZ,Arizona
2014-10-18,881,Hazardous,Phoenix,AZ,Arizona
2014-10-19,881,Hazardous,Phoenix,AZ,Arizona
2014-10-20,881,Hazardous,Phoenix,AZ,Arizona
2014-10-21,524,Hazardous,Phoenix,AZ,Arizona
2014-12-25,881,Hazardous,Phoenix,AZ,Arizona
2014-12-26,881,Hazardous,Phoenix,AZ,Arizona
2014-12-28,334,Hazardous,Phoenix,AZ,Arizona
2014-02-22,850,Hazardous,Reno,NV,Nevada
2014-02-23,891,Hazardous,Reno,NV,Nevada
2014-02-24,891,Hazardous,Reno,NV,Nevada
2014-02-25,891,Hazardous,Reno,NV,Nevada
2014-02-26,523,Hazardous,Reno,NV,Nevada
2014-03-26,537,Hazardous,Riverside,CA,California
2013-02-20,425,Hazardous,Bishop,CA,California
2013-03-06,329,Hazardous,Bishop,CA,California
2013-02-24,386,Hazardous,Deming,NM,New Mexico
2013-04-17,556,Hazardous,Deming,NM,New Mexico
2013-05-02,307,Hazardous,Deming,NM,New Mexico
2013-07-28,350,Hazardous,Grants Pass,OR,Oregon
2013-07-31,327,Hazardous,Grants Pass,OR,Oregon
2013-11-02,515,Hazardous,Kennewick,WA,Washington
2013-02-20,305,Hazardous,Las Cruces,NM,New Mexico
2013-02-24,458,Hazardous,Las Cruces,NM,New Mexico
2013-04-08,411,Hazardous,Las Cruces,NM,New Mexico
2013-04-09,379,Hazardous,Las Cruces,NM,New Mexico
2013-04-17,452,Hazardous,Las Cruces,NM,New Mexico
2013-04-08,406,Hazardous,Phoenix,AZ,Arizona
2013-06-30,902,Hazardous,Phoenix,AZ,Arizona
2013-11-13,310,Hazardous,Phoenix,AZ,Arizona
2013-01-01,895,Hazardous,Reno,NV,Nevada
2013-01-02,895,Hazardous,Reno,NV,Nevada
2013-01-03,895,Hazardous,Reno,NV,Nevada
2013-01-04,895,Hazardous,Reno,NV,Nevada
2013-01-05,895,Hazardous,Reno,NV,Nevada
2013-01-06,895,Hazardous,Reno,NV,Nevada
2013-01-07,895,Hazardous,Reno,NV,Nevada
2013-01-08,895,Hazardous,Reno,NV,Nevada
2013-01-09,606,Hazardous,Reno,NV,Nevada
2013-02-01,608,Hazardous,Reno,NV,Nevada
2013-02-02,895,Hazardous,Reno,NV,Nevada
2013-02-03,895,Hazardous,Reno,NV,Nevada
2013-02-04,895,Hazardous,Reno,NV,Nevada
2013-02-05,565,Hazardous,Reno,NV,Nevada
2013-04-15,455,Hazardous,Riverside,CA,California
2013-10-28,375,Hazardous,Riverside,CA,California
2013-03-17,310,Hazardous,Rock Springs,WY,Wyoming
2013-05-04,617,Hazardous,San Diego,CA,California
2013-04-09,312,Hazardous,Tucson,AZ,Arizona
2013-04-08,536,Hazardous,Yuma,AZ,Arizona
2012-09-18,546,Hazardous,Bend,OR,Oregon
2012-09-19,463,Hazardous,Bend,OR,Oregon
2012-09-20,446,Hazardous,Bend,OR,Oregon
2012-09-21,401,Hazardous,Bend,OR,Oregon
2012-03-06,1431,Hazardous,Bishop,CA,California
2012-03-07,413,Hazardous,Bishop,CA,California
2012-03-31,630,Hazardous,Bishop,CA,California
2012-05-25,3812,Hazardous,Bishop,CA,California
2012-06-04,580,Hazardous,Bishop,CA,California
2012-06-23,489,Hazardous,Bishop,CA,California
2012-11-30,607,Hazardous,Bishop,CA,California
2012-12-02,776,Hazardous,Bishop,CA,California
2012-03-07,994,Hazardous,Deming,NM,New Mexico
2012-03-18,542,Hazardous,Deming,NM,New Mexico
2012-04-14,823,Hazardous,Deming,NM,New Mexico
2012-03-18,643,Hazardous,El Paso,TX,Texas
2012-04-14,539,Hazardous,El Paso,TX,Texas
2012-03-07,552,Hazardous,Las Cruces,NM,New Mexico
2012-03-18,1635,Hazardous,Las Cruces,NM,New Mexico
2012-04-14,857,Hazardous,Las Cruces,NM,New Mexico
2012-04-26,350,Hazardous,Las Cruces,NM,New Mexico
2012-11-10,356,Hazardous,Las Cruces,NM,New Mexico
2012-12-09,315,Hazardous,Las Cruces,NM,New Mexico
