Date,AQI,city_ascii,state_id,state_name
1998-06-26,202,New Haven,CT,Connecticut
1998-05-16,202,New York,NY,New York
1998-06-20,218,New York,NY,New York
1998-06-25,208,New York,NY,New York
1998-06-26,202,New York,NY,New York
1998-07-04,207,New York,NY,New York
1998-08-24,205,New York,NY,New York
1998-09-06,212,Niles,MI,Michigan
1998-05-14,209,North Port,FL,Florida
1998-06-26,204,Norwich,CT,Connecticut
1998-09-05,221,Oklahoma City,OK,Oklahoma
1998-06-22,203,Orlando,FL,Florida
1998-09-12,204,Owensboro,KY,Kentucky
1998-09-13,204,Owensboro,KY,Kentucky
1998-09-14,206,Oxford,NC,North Carolina
1998-07-16,208,Oxnard,CA,California
1998-07-17,248,Oxnard,CA,California
1998-07-18,222,Oxnard,CA,California
1998-08-29,212,Oxnard,CA,California
1998-09-12,202,Paducah,KY,Kentucky
1998-09-13,206,Paducah,KY,Kentucky
1998-06-30,210,Palm Bay,FL,Florida
1998-05-20,212,Pensacola,FL,Florida
1998-06-24,201,Pensacola,FL,Florida
1998-08-26,208,Pensacola,FL,Florida
1998-05-16,205,Philadelphia,PA,Pennsylvania
1998-06-25,227,Philadelphia,PA,Pennsylvania
1998-08-22,217,Philadelphia,PA,Pennsylvania
1998-04-11,268,Phoenix,AZ,Arizona
1998-05-15,212,Pittsburgh,PA,Pennsylvania
1998-07-03,206,Pittsburgh,PA,Pennsylvania
1998-08-04,203,Pittsburgh,PA,Pennsylvania
1998-08-05,202,Pittsburgh,PA,Pennsylvania
1998-08-06,207,Pittsburgh,PA,Pennsylvania
1998-08-07,203,Pittsburgh,PA,Pennsylvania
1998-09-12,212,Pittsburgh,PA,Pennsylvania
1998-02-21,243,Pocatello,ID,Idaho
1998-04-23,201,Pocatello,ID,Idaho
1998-05-29,204,Portland,ME,Maine
1998-07-14,212,Portland,ME,Maine
1998-07-15,202,Portland,ME,Maine
1998-07-26,212,Portland,OR,Oregon
1998-07-14,207,Racine,WI,Wisconsin
1998-09-13,203,Racine,WI,Wisconsin
1998-05-16,202,Raleigh,NC,North Carolina
1998-06-26,208,Raleigh,NC,North Carolina
1998-08-22,215,Raleigh,NC,North Carolina
1998-08-23,203,Raleigh,NC,North Carolina
1998-09-12,202,Raleigh,NC,North Carolina
1998-09-13,212,Raleigh,NC,North Carolina
1998-09-14,203,Raleigh,NC,North Carolina
1998-08-13,202,Red Bluff,CA,California
1998-08-14,201,Red Bluff,CA,California
1998-09-03,207,Red Bluff,CA,California
1998-08-14,207,Redding,CA,California
1998-09-03,219,Redding,CA,California
1998-09-04,222,Redding,CA,California
1998-06-25,217,Richmond,VA,Virginia
1998-08-22,210,Richmond,VA,Virginia
1998-09-13,208,Richmond,VA,Virginia
1998-09-14,210,Richmond,VA,Virginia
1998-09-16,204,Richmond,VA,Virginia
1998-06-15,201,Riverside,CA,California
1998-06-20,204,Riverside,CA,California
1998-06-21,206,Riverside,CA,California
1998-06-26,215,Riverside,CA,California
1998-06-27,244,Riverside,CA,California
1998-06-28,259,Riverside,CA,California
1998-06-29,242,Riverside,CA,California
1998-06-30,251,Riverside,CA,California
1998-07-01,296,Riverside,CA,California
1998-07-02,235,Riverside,CA,California
1998-07-03,209,Riverside,CA,California
1998-07-04,238,Riverside,CA,California
1998-07-05,235,Riverside,CA,California
1998-07-07,203,Riverside,CA,California
1998-07-08,214,Riverside,CA,California
1998-07-09,208,Riverside,CA,California
1998-07-11,233,Riverside,CA,California
1998-07-12,242,Riverside,CA,California
1998-07-13,236,Riverside,CA,California
1998-07-14,249,Riverside,CA,California
1998-07-15,282,Riverside,CA,California
1998-07-16,285,Riverside,CA,California
1998-07-17,281,Riverside,CA,California
1998-07-18,245,Riverside,CA,California
1998-07-19,264,Riverside,CA,California
1998-07-25,226,Riverside,CA,California
1998-07-26,234,Riverside,CA,California
1998-07-27,232,Riverside,CA,California
1998-07-28,255,Riverside,CA,California
1998-07-29,221,Riverside,CA,California
1998-08-01,228,Riverside,CA,California
1998-08-02,229,Riverside,CA,California
1998-08-03,224,Riverside,CA,California
1998-08-04,236,Riverside,CA,California
1998-08-05,267,Riverside,CA,California
1998-08-06,286,Riverside,CA,California
1998-08-07,265,Riverside,CA,California
1998-08-08,221,Riverside,CA,California
1998-08-11,242,Riverside,CA,California
1998-08-12,232,Riverside,CA,California
1998-08-13,227,Riverside,CA,California
1998-08-14,223,Riverside,CA,California
1998-08-15,226,Riverside,CA,California
1998-08-16,229,Riverside,CA,California
1998-08-22,208,Riverside,CA,California
1998-08-23,234,Riverside,CA,California
1998-08-24,203,Riverside,CA,California
1998-08-28,217,Riverside,CA,California
1998-08-29,238,Riverside,CA,California
1998-08-30,242,Riverside,CA,California
1998-09-07,217,Riverside,CA,California
1998-09-12,206,Riverside,CA,California
1998-09-13,245,Riverside,CA,California
1998-09-14,207,Riverside,CA,California
1998-09-19,237,Riverside,CA,California
1998-10-11,205,Riverside,CA,California
1998-09-14,206,Roanoke,VA,Virginia
1998-07-17,234,Sacramento,CA,California
1998-07-26,206,Sacramento,CA,California
1998-08-03,202,Sacramento,CA,California
1998-08-04,205,Sacramento,CA,California
1998-08-05,216,Sacramento,CA,California
1998-08-12,208,Sacramento,CA,California
1998-08-13,221,Sacramento,CA,California
1998-08-14,201,Sacramento,CA,California
1998-09-02,223,Sacramento,CA,California
1998-09-03,210,Sacramento,CA,California
1998-09-13,206,Sacramento,CA,California
1998-05-20,205,Salisbury,MD,Maryland
1998-08-22,202,Salisbury,MD,Maryland
1998-09-12,204,Salisbury,MD,Maryland
1998-07-19,203,Salt Lake City,UT,Utah
1998-09-04,205,San Antonio,TX,Texas
1998-07-16,238,San Diego,CA,California
1998-07-26,209,San Diego,CA,California
1998-07-27,202,San Diego,CA,California
1998-07-28,210,San Diego,CA,California
1998-08-04,218,San Diego,CA,California
1998-08-08,204,San Diego,CA,California
1998-08-23,201,San Diego,CA,California
1998-08-28,203,San Diego,CA,California
1998-07-18,205,San Francisco,CA,California
1998-08-12,204,San Francisco,CA,California
1998-08-03,206,San Jose,CA,California
1998-08-04,202,San Jose,CA,California
1998-07-19,208,San Luis Obispo,CA,California
1998-04-21,216,Santa Maria,CA,California
1998-04-22,206,Santa Maria,CA,California
1998-09-03,201,Santa Rosa,CA,California
1998-07-27,204,Seattle,WA,Washington
1998-07-28,206,Seattle,WA,Washington
1998-08-05,207,Sevierville,TN,Tennessee
1998-08-06,208,Sevierville,TN,Tennessee
1998-08-23,201,Sevierville,TN,Tennessee
1998-08-24,205,Sevierville,TN,Tennessee
1998-09-05,201,Sevierville,TN,Tennessee
1998-09-11,202,Sevierville,TN,Tennessee
1998-09-12,206,Sevierville,TN,Tennessee
1998-09-14,201,Sevierville,TN,Tennessee
1998-08-05,202,Sonora,CA,California
1998-05-29,205,Springfield,MA,Massachusetts
1998-09-13,214,Springfield,OH,Ohio
1998-06-23,212,St. Louis,MO,Missouri
1998-09-04,220,St. Louis,MO,Missouri
1998-05-14,218,Tampa,FL,Florida
1998-05-16,202,Tampa,FL,Florida
1998-05-21,202,Tampa,FL,Florida
1998-09-04,213,Tulsa,OK,Oklahoma
1998-07-18,214,Visalia,CA,California
1998-07-19,204,Visalia,CA,California
1998-08-05,218,Visalia,CA,California
1998-08-06,218,Visalia,CA,California
1998-08-12,203,Visalia,CA,California
1998-08-30,201,Visalia,CA,California
1998-07-03,201,Washington,DC,District of Columbia
1998-07-30,204,Washington,DC,District of Columbia
1998-08-04,213,Washington,DC,District of Columbia
1998-08-22,206,Washington,DC,District of Columbia
1998-09-13,208,Washington,DC,District of Columbia
1998-09-14,209,Washington,DC,District of Columbia
1998-09-16,202,Washington,DC,District of Columbia
1998-05-19,201,Wilmington,OH,Ohio
1998-09-14,201,Winchester,VA,Virginia
1998-07-15,204,Worcester,MA,Massachusetts
1998-08-24,219,Worcester,MA,Massachusetts
1998-05-15,204,Youngstown,OH,Ohio
1998-08-03,201,Youngstown,OH,Ohio
1998-08-04,208,Youngstown,OH,Ohio
1998-08-06,204,Youngstown,OH,Ohio
1998-08-07,206,Youngstown,OH,Ohio
1997-07-15,207,Allentown,PA,Pennsylvania
1997-07-14,203,Altoona,PA,Pennsylvania
1997-07-14,205,Atlanta,GA,Georgia
1997-07-26,202,Atlanta,GA,Georgia
1997-07-27,203,Atlanta,GA,Georgia
1997-07-28,225,Atlanta,GA,Georgia
1997-08-26,202,Atlanta,GA,Georgia
1997-08-27,204,Atlanta,GA,Georgia
1997-09-07,214,Atlanta,GA,Georgia
1997-09-08,209,Atlanta,GA,Georgia
1997-09-14,204,Atlanta,GA,Georgia
1997-09-15,206,Atlanta,GA,Georgia
1997-09-19,202,Atlanta,GA,Georgia
1997-06-25,215,Atlantic City,NJ,New Jersey
1997-07-08,201,Atlantic City,NJ,New Jersey
1997-07-14,221,Atlantic City,NJ,New Jersey
1997-07-15,210,Atlantic City,NJ,New Jersey
1997-07-03,202,Bakersfield,CA,California
1997-07-04,207,Bakersfield,CA,California
1997-08-06,214,Bakersfield,CA,California
1997-08-07,214,Bakersfield,CA,California
1997-06-20,215,Baltimore,MD,Maryland
1997-06-21,212,Baltimore,MD,Maryland
1997-06-24,218,Baltimore,MD,Maryland
1997-07-08,203,Baltimore,MD,Maryland
1997-07-09,203,Baltimore,MD,Maryland
1997-07-13,216,Baltimore,MD,Maryland
1997-07-14,235,Baltimore,MD,Maryland
1997-07-15,245,Baltimore,MD,Maryland
1997-07-16,208,Baltimore,MD,Maryland
1997-07-17,220,Baltimore,MD,Maryland
1997-07-27,209,Baltimore,MD,Maryland
1997-07-24,210,Baton Rouge,LA,Louisiana
1997-09-13,201,Baton Rouge,LA,Louisiana
1997-09-16,206,Baton Rouge,LA,Louisiana
1997-03-21,218,Beaumont,TX,Texas
1997-09-29,205,Beaumont,TX,Texas
1997-09-18,202,Birmingham,AL,Alabama
1997-06-30,244,Bishop,CA,California
1997-12-10,225,Bishop,CA,California
1997-06-21,205,Boston,MA,Massachusetts
1997-06-30,217,Boston,MA,Massachusetts
1997-07-01,203,Boston,MA,Massachusetts
1997-06-21,206,Bridgeport,CT,Connecticut
1997-06-25,202,Bridgeport,CT,Connecticut
1997-06-30,207,Bridgeport,CT,Connecticut
1997-07-14,219,Bridgeport,CT,Connecticut
1997-07-15,240,Bridgeport,CT,Connecticut
1997-07-17,204,Bridgeport,CT,Connecticut
1997-07-27,201,Bridgeport,CT,Connecticut
1997-06-25,204,Cambridge,MD,Maryland
1997-07-14,205,Cambridge,MD,Maryland
1997-07-12,205,Charlotte,NC,North Carolina
1997-07-14,204,Charlotte,NC,North Carolina
1997-07-15,212,Charlotte,NC,North Carolina
1997-07-18,201,Charlotte,NC,North Carolina
1997-08-02,202,Charlotte,NC,North Carolina
1997-06-29,216,Chicago,IL,Illinois
1997-07-26,214,Chicago,IL,Illinois
1997-07-13,206,Cincinnati,OH,Ohio
1997-07-13,203,Cleveland,OH,Ohio
1997-08-09,202,Cleveland,OH,Ohio
1997-07-18,203,Dallas,TX,Texas
1997-07-29,201,Dallas,TX,Texas
1997-08-04,208,Dallas,TX,Texas
1997-08-21,201,Dallas,TX,Texas
1997-08-26,204,Dallas,TX,Texas
1997-08-27,209,Dallas,TX,Texas
1997-09-06,209,Dallas,TX,Texas
1997-06-24,201,Dayton,OH,Ohio
1997-07-12,205,Detroit,MI,Michigan
1997-07-13,204,Detroit,MI,Michigan
1997-06-25,203,Dover,DE,Delaware
1997-07-14,218,Dover,DE,Delaware
1997-06-24,204,DuBois,PA,Pennsylvania
1997-07-14,201,DuBois,PA,Pennsylvania
1997-07-15,207,East Stroudsburg,PA,Pennsylvania
1997-03-02,216,El Centro,CA,California
1997-05-08,201,El Centro,CA,California
1997-05-15,206,El Centro,CA,California
1997-06-17,203,El Centro,CA,California
1997-07-02,203,El Centro,CA,California
1997-07-03,216,El Centro,CA,California
1997-12-15,206,El Centro,CA,California
1997-12-18,209,El Centro,CA,California
1997-07-17,204,Evansville,IN,Indiana
1997-06-16,210,Fresno,CA,California
1997-06-17,201,Fresno,CA,California
1997-06-25,202,Fresno,CA,California
1997-07-04,213,Fresno,CA,California
1997-07-20,201,Fresno,CA,California
1997-07-21,203,Fresno,CA,California
1997-07-25,205,Fresno,CA,California
1997-07-29,202,Fresno,CA,California
1997-08-06,216,Fresno,CA,California
1997-08-07,206,Fresno,CA,California
1997-08-08,223,Fresno,CA,California
1997-09-08,201,Fresno,CA,California
1997-09-09,203,Fresno,CA,California
1997-09-28,206,Fresno,CA,California
1997-06-29,204,Green Bay,WI,Wisconsin
1997-07-12,201,Green Bay,WI,Wisconsin
1997-07-28,210,Greenville,NC,North Carolina
1997-05-10,201,Hanford,CA,California
1997-06-21,224,Hartford,CT,Connecticut
1997-06-25,242,Hartford,CT,Connecticut
1997-06-30,203,Hartford,CT,Connecticut
1997-03-23,221,Houston,TX,Texas
1997-05-13,210,Houston,TX,Texas
1997-06-03,215,Houston,TX,Texas
1997-06-04,241,Houston,TX,Texas
1997-06-05,207,Houston,TX,Texas
1997-06-10,224,Houston,TX,Texas
1997-06-11,245,Houston,TX,Texas
1997-07-15,234,Houston,TX,Texas
1997-08-02,215,Houston,TX,Texas
1997-08-04,226,Houston,TX,Texas
1997-08-25,214,Houston,TX,Texas
1997-08-26,226,Houston,TX,Texas
1997-08-30,208,Houston,TX,Texas
1997-08-31,215,Houston,TX,Texas
1997-09-06,235,Houston,TX,Texas
1997-09-11,232,Houston,TX,Texas
1997-09-12,201,Houston,TX,Texas
1997-09-15,210,Houston,TX,Texas
1997-09-27,249,Houston,TX,Texas
1997-09-28,205,Houston,TX,Texas
1997-09-29,230,Houston,TX,Texas
1997-10-03,203,Houston,TX,Texas
1997-07-18,204,Huntington,WV,West Virginia
1997-07-21,207,Huntington,WV,West Virginia
1997-07-12,218,Indianapolis,IN,Indiana
1997-07-13,207,Johnstown,PA,Pennsylvania
1997-08-01,206,Kansas City,MO,Missouri
1997-07-14,206,Knoxville,TN,Tennessee
1997-08-02,206,Knoxville,TN,Tennessee
1997-08-03,203,Knoxville,TN,Tennessee
1997-03-21,212,Lake Charles,LA,Louisiana
1997-07-08,201,Lancaster,PA,Pennsylvania
1997-07-14,213,Lancaster,PA,Pennsylvania
1997-07-15,217,Lancaster,PA,Pennsylvania
1997-01-13,207,Las Cruces,NM,New Mexico
1997-05-04,210,Los Angeles,CA,California
1997-05-14,207,Los Angeles,CA,California
1997-05-15,216,Los Angeles,CA,California
1997-06-18,212,Los Angeles,CA,California
1997-07-02,224,Los Angeles,CA,California
1997-07-03,209,Los Angeles,CA,California
1997-07-04,226,Los Angeles,CA,California
1997-07-05,220,Los Angeles,CA,California
1997-07-06,215,Los Angeles,CA,California
1997-08-06,203,Los Angeles,CA,California
1997-08-31,220,Los Angeles,CA,California
1997-09-28,201,Los Angeles,CA,California
1997-11-01,212,Los Angeles,CA,California
1997-08-27,209,Macon,GA,Georgia
1997-07-01,202,Manchester,NH,New Hampshire
1997-06-23,208,Manitowoc,WI,Wisconsin
1997-06-29,222,Manitowoc,WI,Wisconsin
1997-07-12,210,Manitowoc,WI,Wisconsin
1997-07-13,216,Manitowoc,WI,Wisconsin
1997-07-03,202,Memphis,TN,Tennessee
1997-07-20,203,Memphis,TN,Tennessee
1997-06-29,207,Michigan City,IN,Indiana
1997-07-26,233,Michigan City,IN,Indiana
1997-06-29,222,Milwaukee,WI,Wisconsin
1997-07-12,208,Milwaukee,WI,Wisconsin
1997-07-14,202,Morristown,TN,Tennessee
1997-07-12,205,Nashville,TN,Tennessee
1997-07-26,205,Nashville,TN,Tennessee
1997-06-25,208,New Haven,CT,Connecticut
1997-06-29,201,New Haven,CT,Connecticut
1997-07-14,215,New Haven,CT,Connecticut
1997-07-15,248,New Haven,CT,Connecticut
1997-08-02,204,New Haven,CT,Connecticut
1997-08-09,201,New Haven,CT,Connecticut
1997-06-21,219,New York,NY,New York
1997-06-25,213,New York,NY,New York
1997-07-13,201,New York,NY,New York
1997-07-14,227,New York,NY,New York
1997-07-15,247,New York,NY,New York
1997-07-16,218,New York,NY,New York
1997-08-11,202,New York,NY,New York
1997-06-25,202,Norwich,CT,Connecticut
1997-07-14,221,Norwich,CT,Connecticut
1997-07-15,251,Norwich,CT,Connecticut
1997-07-04,207,Oxnard,CA,California
1997-07-05,205,Oxnard,CA,California
1997-08-06,209,Oxnard,CA,California
1997-06-20,218,Philadelphia,PA,Pennsylvania
1997-06-21,212,Philadelphia,PA,Pennsylvania
1997-06-24,234,Philadelphia,PA,Pennsylvania
1997-06-25,214,Philadelphia,PA,Pennsylvania
1997-07-14,226,Philadelphia,PA,Pennsylvania
1997-07-15,222,Philadelphia,PA,Pennsylvania
1997-07-16,216,Philadelphia,PA,Pennsylvania
1997-07-17,219,Philadelphia,PA,Pennsylvania
1997-06-24,207,Pittsburgh,PA,Pennsylvania
1997-07-12,204,Pittsburgh,PA,Pennsylvania
1997-07-13,213,Pittsburgh,PA,Pennsylvania
1997-07-14,204,Pittsburgh,PA,Pennsylvania
1997-01-01,277,Pocatello,ID,Idaho
1997-06-21,207,Portland,ME,Maine
1997-06-30,215,Portland,ME,Maine
1997-07-01,213,Portland,ME,Maine
1997-06-30,201,Providence,RI,Rhode Island
1997-07-14,202,Providence,RI,Rhode Island
1997-07-17,201,Providence,RI,Rhode Island
1997-06-29,217,Racine,WI,Wisconsin
1997-07-14,209,Raleigh,NC,North Carolina
1997-07-15,213,Reading,PA,Pennsylvania
1997-08-13,202,Redding,CA,California
1997-07-12,202,Richmond,VA,Virginia
1997-07-14,219,Richmond,VA,Virginia
1997-05-03,203,Riverside,CA,California
1997-05-04,201,Riverside,CA,California
1997-05-06,205,Riverside,CA,California
1997-05-08,203,Riverside,CA,California
1997-05-09,206,Riverside,CA,California
1997-05-10,226,Riverside,CA,California
1997-05-13,228,Riverside,CA,California
1997-05-14,224,Riverside,CA,California
1997-05-15,225,Riverside,CA,California
1997-05-18,201,Riverside,CA,California
1997-05-27,207,Riverside,CA,California
1997-05-28,217,Riverside,CA,California
1997-05-29,222,Riverside,CA,California
1997-05-31,208,Riverside,CA,California
1997-06-11,202,Riverside,CA,California
1997-06-17,203,Riverside,CA,California
1997-06-18,232,Riverside,CA,California
1997-06-19,212,Riverside,CA,California
1997-06-24,232,Riverside,CA,California
1997-06-25,245,Riverside,CA,California
1997-06-26,213,Riverside,CA,California
1997-06-27,210,Riverside,CA,California
1997-06-28,201,Riverside,CA,California
1997-07-02,235,Riverside,CA,California
1997-07-03,240,Riverside,CA,California
1997-07-04,234,Riverside,CA,California
1997-07-05,215,Riverside,CA,California
1997-07-06,219,Riverside,CA,California
1997-07-09,201,Riverside,CA,California
1997-07-13,207,Riverside,CA,California
1997-07-16,229,Riverside,CA,California
1997-07-17,218,Riverside,CA,California
1997-07-20,221,Riverside,CA,California
1997-07-25,205,Riverside,CA,California
1997-07-26,216,Riverside,CA,California
1997-07-27,220,Riverside,CA,California
1997-07-28,203,Riverside,CA,California
1997-08-03,207,Riverside,CA,California
1997-08-05,213,Riverside,CA,California
1997-08-06,213,Riverside,CA,California
1997-08-07,210,Riverside,CA,California
1997-08-08,216,Riverside,CA,California
1997-08-14,202,Riverside,CA,California
1997-08-15,214,Riverside,CA,California
1997-08-27,203,Riverside,CA,California
1997-08-31,204,Riverside,CA,California
1997-09-01,210,Riverside,CA,California
1997-09-28,202,Riverside,CA,California
1997-10-01,207,Riverside,CA,California
1997-10-05,208,Riverside,CA,California
1997-06-30,204,Rockland,ME,Maine
1997-08-06,202,Sacramento,CA,California
1997-08-07,202,Sacramento,CA,California
1997-08-08,201,Sacramento,CA,California
1997-06-25,202,Salisbury,MD,Maryland
1997-07-14,210,Salisbury,MD,Maryland
1997-07-04,207,San Diego,CA,California
1997-09-23,203,Santa Maria,CA,California
1997-06-29,220,Sheboygan,WI,Wisconsin
1997-07-12,205,Sheboygan,WI,Wisconsin
1997-08-07,202,Sonora,CA,California
1997-07-26,203,South Bend,IN,Indiana
1997-06-21,210,Springfield,MA,Massachusetts
1997-06-25,215,Springfield,MA,Massachusetts
1997-07-01,213,Springfield,MA,Massachusetts
1997-08-11,205,Springfield,MA,Massachusetts
1997-07-13,201,Springfield,OH,Ohio
1997-07-20,204,St. Louis,MO,Missouri
1997-07-25,207,St. Louis,MO,Missouri
1997-07-14,213,State College,PA,Pennsylvania
1997-07-15,203,State College,PA,Pennsylvania
1997-07-21,204,State College,PA,Pennsylvania
1997-06-21,202,Trenton,NJ,New Jersey
1997-06-25,201,Trenton,NJ,New Jersey
1997-07-08,202,Trenton,NJ,New Jersey
1997-07-15,209,Trenton,NJ,New Jersey
1997-06-25,202,Vineland,NJ,New Jersey
1997-07-14,208,Vineland,NJ,New Jersey
1997-08-07,201,Visalia,CA,California
1997-07-13,209,Washington,DC,District of Columbia
1997-07-14,216,Washington,DC,District of Columbia
1997-07-15,237,Washington,DC,District of Columbia
1997-07-16,202,Washington,DC,District of Columbia
1997-07-17,213,Washington,DC,District of Columbia
1997-06-25,220,Worcester,MA,Massachusetts
1997-06-30,202,Worcester,MA,Massachusetts
1996-05-24,210,Atlanta,GA,Georgia
1996-06-06,208,Atlanta,GA,Georgia
1996-06-30,218,Atlanta,GA,Georgia
1996-07-10,213,Atlanta,GA,Georgia
1996-08-23,215,Atlanta,GA,Georgia
1996-05-11,202,Bakersfield,CA,California
1996-05-12,219,Bakersfield,CA,California
1996-06-01,203,Bakersfield,CA,California
1996-06-02,208,Bakersfield,CA,California
1996-06-03,206,Bakersfield,CA,California
1996-06-05,204,Bakersfield,CA,California
1996-06-06,210,Bakersfield,CA,California
1996-06-07,205,Bakersfield,CA,California
1996-06-15,206,Bakersfield,CA,California
1996-06-29,202,Bakersfield,CA,California
1996-06-30,210,Bakersfield,CA,California
1996-07-01,203,Bakersfield,CA,California
1996-07-02,201,Bakersfield,CA,California
1996-07-07,207,Bakersfield,CA,California
1996-07-08,205,Bakersfield,CA,California
1996-07-09,207,Bakersfield,CA,California
1996-07-10,212,Bakersfield,CA,California
1996-07-12,214,Bakersfield,CA,California
1996-07-21,202,Bakersfield,CA,California
1996-07-22,206,Bakersfield,CA,California
1996-07-23,203,Bakersfield,CA,California
1996-07-24,202,Bakersfield,CA,California
1996-07-25,210,Bakersfield,CA,California
1996-08-07,202,Bakersfield,CA,California
1996-08-08,217,Bakersfield,CA,California
1996-08-09,210,Bakersfield,CA,California
1996-08-10,222,Bakersfield,CA,California
1996-08-13,215,Bakersfield,CA,California
1996-08-22,219,Bakersfield,CA,California
1996-08-23,230,Bakersfield,CA,California
1996-08-24,223,Bakersfield,CA,California
1996-08-25,207,Bakersfield,CA,California
1996-08-28,204,Bakersfield,CA,California
1996-08-29,234,Bakersfield,CA,California
1996-08-30,220,Bakersfield,CA,California
1996-08-31,210,Bakersfield,CA,California
1996-09-03,201,Bakersfield,CA,California
1996-09-29,202,Bakersfield,CA,California
1996-10-04,205,Bakersfield,CA,California
1996-10-05,205,Bakersfield,CA,California
1996-10-06,205,Bakersfield,CA,California
1996-10-07,203,Bakersfield,CA,California
1996-10-08,206,Bakersfield,CA,California
1996-06-22,204,Baltimore,MD,Maryland
1996-07-06,202,Baltimore,MD,Maryland
1996-07-08,201,Baltimore,MD,Maryland
1996-08-23,205,Baltimore,MD,Maryland
1996-07-01,206,Baton Rouge,LA,Louisiana
1996-07-06,216,Baton Rouge,LA,Louisiana
1996-08-16,213,Baton Rouge,LA,Louisiana
1996-06-28,206,Big Rapids,MI,Michigan
1996-05-23,206,Birmingham,AL,Alabama
1996-05-24,203,Birmingham,AL,Alabama
1996-06-30,217,Birmingham,AL,Alabama
1996-07-05,204,Birmingham,AL,Alabama
1996-07-18,206,Bridgeport,CT,Connecticut
1996-08-05,203,Bridgeport,CT,Connecticut
1996-06-22,205,Charlotte,NC,North Carolina
1996-06-24,201,Charlotte,NC,North Carolina
1996-06-29,220,Charlotte,NC,North Carolina
1996-06-27,214,Chicago,IL,Illinois
1996-06-28,204,Chicago,IL,Illinois
1996-07-06,218,Chicago,IL,Illinois
1996-09-04,217,Chicago,IL,Illinois
1996-06-28,209,Cincinnati,OH,Ohio
1996-07-06,203,Cincinnati,OH,Ohio
1996-06-28,202,Cleveland,OH,Ohio
1996-07-07,203,Cleveland,OH,Ohio
1996-08-04,209,Cleveland,OH,Ohio
1996-06-29,213,Columbus,OH,Ohio
1996-06-03,212,Dallas,TX,Texas
1996-06-18,205,Dallas,TX,Texas
1996-07-03,212,Dallas,TX,Texas
1996-07-04,205,Dallas,TX,Texas
1996-09-06,212,Dallas,TX,Texas
1996-07-06,207,Dayton,OH,Ohio
1996-05-12,206,El Centro,CA,California
1996-06-03,213,El Centro,CA,California
1996-06-04,201,El Centro,CA,California
1996-06-05,208,El Centro,CA,California
1996-07-26,207,El Centro,CA,California
1996-12-05,245,El Centro,CA,California
1996-07-06,204,Flint,MI,Michigan
1996-06-03,205,Fresno,CA,California
1996-07-01,206,Fresno,CA,California
1996-07-07,203,Fresno,CA,California
1996-07-26,203,Fresno,CA,California
1996-07-30,204,Fresno,CA,California
1996-08-08,204,Fresno,CA,California
1996-08-09,218,Fresno,CA,California
1996-08-10,219,Fresno,CA,California
1996-08-11,201,Fresno,CA,California
1996-08-12,218,Fresno,CA,California
1996-08-13,205,Fresno,CA,California
1996-08-22,206,Fresno,CA,California
1996-08-23,206,Fresno,CA,California
1996-08-30,207,Fresno,CA,California
1996-08-31,203,Fresno,CA,California
1996-06-28,206,Grand Rapids,MI,Michigan
1996-06-29,213,Grand Rapids,MI,Michigan
1996-06-28,202,Green Bay,WI,Wisconsin
1996-06-29,202,Greensboro,NC,North Carolina
1996-06-28,208,Greenville,SC,South Carolina
1996-06-03,208,Hanford,CA,California
1996-06-04,206,Hanford,CA,California
1996-07-01,203,Hanford,CA,California
1996-07-02,206,Hanford,CA,California
1996-08-08,205,Hanford,CA,California
1996-08-09,213,Hanford,CA,California
1996-08-12,212,Hanford,CA,California
1996-08-23,214,Hanford,CA,California
1996-08-24,201,Hanford,CA,California
1996-08-30,206,Hanford,CA,California
1996-08-31,217,Hanford,CA,California
1996-06-28,221,Holland,MI,Michigan
1996-06-29,212,Holland,MI,Michigan
1996-06-02,229,Houston,TX,Texas
1996-07-01,213,Houston,TX,Texas
1996-07-02,261,Houston,TX,Texas
1996-07-03,246,Houston,TX,Texas
1996-07-04,219,Houston,TX,Texas
1996-07-05,229,Houston,TX,Texas
1996-07-06,220,Houston,TX,Texas
1996-09-01,215,Houston,TX,Texas
1996-09-05,203,Houston,TX,Texas
1996-09-06,210,Houston,TX,Texas
1996-09-12,216,Houston,TX,Texas
1996-09-14,213,Houston,TX,Texas
1996-09-22,212,Houston,TX,Texas
1996-06-29,206,Huntington,WV,West Virginia
1996-06-28,221,Indianapolis,IN,Indiana
1996-06-29,208,Indianapolis,IN,Indiana
1996-06-23,203,Knoxville,TN,Tennessee
1996-06-29,206,Knoxville,TN,Tennessee
1996-02-18,264,Las Cruces,NM,New Mexico
1996-02-26,271,Las Cruces,NM,New Mexico
1996-01-16,245,Las Vegas,NV,Nevada
1996-01-13,214,Los Angeles,CA,California
1996-04-28,204,Los Angeles,CA,California
1996-05-05,215,Los Angeles,CA,California
1996-05-11,243,Los Angeles,CA,California
1996-05-12,219,Los Angeles,CA,California
1996-06-01,219,Los Angeles,CA,California
1996-06-02,247,Los Angeles,CA,California
1996-06-08,228,Los Angeles,CA,California
1996-06-09,215,Los Angeles,CA,California
1996-06-18,209,Los Angeles,CA,California
1996-06-30,219,Los Angeles,CA,California
1996-07-04,236,Los Angeles,CA,California
1996-07-05,228,Los Angeles,CA,California
1996-07-06,219,Los Angeles,CA,California
1996-07-20,212,Los Angeles,CA,California
1996-07-24,203,Los Angeles,CA,California
